# Rime user dictionary
#@/db_name	luna_pinyin.userdb.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	24192
#@/user_id	win7
a 	啊	c=76 d=3.54831 t=24192
she zhi zhi 	設置值	c=1 d=0.429557 t=24192
shen 	深	c=5 d=0.00937236 t=24192
shen 	神	c=4 d=3.01728e-006 t=24192
shen du 	深度	c=14 d=0.092089 t=24192
shen du xue xi 	深度學習	c=1 d=2.23009e-024 t=24192
shen fen 	身份	c=7 d=9.1259e-018 t=24192
shen fen zheng 	身份證	c=3 d=0.0253494 t=24192
shen gan 	深感	c=1 d=4.67413e-024 t=24192
shen he 	審覈	c=2 d=0.0643383 t=24192
shen he zhong 	審覈中	c=2 d=0.0293049 t=24192
shen hua 	神話	c=1 d=5.48327e-020 t=24192
shen jing 	神經	c=6 d=1.5898e-020 t=24192
shen kao bei 	神拷貝	c=2 d=2.97663e-008 t=24192
shen long 	神龍	c=1 d=0.00161245 t=24192
shen me 	什麼	c=75 d=3.40977 t=24192
shen me de 	什麼的	c=1 d=0.0391639 t=24192
shen me shi hou 	什麼時候	c=0 d=2.98705e-022 t=24192
shen me yi si 	什麼意思	c=1 d=0.384812 t=24192
shen mei 	審美	c=1 d=0.0177743 t=24192
shen pi 	審批	c=20 d=1.7573 t=24192
shen pi zhong 	審批中	c=2 d=0.25284 t=24192
shen qi 	神器	c=2 d=6.04025e-009 t=24192
shen qing 	申請	c=16 d=0.0765363 t=24192
shen qing lv 	申請率	c=1 d=5.16219e-016 t=24192
shen ru 	深入	c=19 d=1.76887 t=24192
shen ru fen xi 	深入分析	c=1 d=0.00136719 t=24192
shen ru li jie 	深入理解	c=3 d=0.357007 t=24192
shen shou 	伸手	c=1 d=0.0125254 t=24192
shen suo xing 	伸縮性	c=1 d=5.02259e-017 t=24192
shen tong 	申通	c=1 d=3.62711e-011 t=24192
sheng 	生	c=4 d=0.133989 t=24192
sheng 	省	c=2 d=0.0193512 t=24192
sheng 	聖	c=1 d=1.61048e-018 t=24192
sheng chai 	生拆	c=1 d=6.16116e-009 t=24192
sheng chan 	生產	c=2 d=0.328941 t=24192
sheng cheng 	生成	c=265 d=7.17903 t=24192
sheng dan 	聖誕	c=1 d=1.22519e-007 t=24192
sheng dan jie 	聖誕節	c=5 d=6.0496e-007 t=24192
sheng er 	生而	c=1 d=1.70183e-020 t=24192
sheng gong 	聖功	c=0 d=0.0278037 t=24192
sheng gong hou 	聖功後	c=1 d=0.279431 t=24192
sheng huan zhe 	生還者	c=1 d=2.51442e-024 t=24192
sheng huo 	生活	c=6 d=1.40069 t=24192
sheng huo da bao zha 	生活大爆炸	c=1 d=2.3477e-011 t=24192
sheng huo zhong 	生活中	c=2 d=1.67017e-005 t=24192
sheng ji 	升級	c=9 d=0.791203 t=24192
sheng ji ban 	升級版	c=1 d=4.67826e-005 t=24192
sheng jing 	聖經	c=5 d=0.264477 t=24192
sheng ka 	聲卡	c=1 d=1.41464e-022 t=24192
sheng lu 	生路	c=1 d=1.18611e-008 t=24192
sheng me 	生麼	c=1 d=5.40439e-026 t=24192
sheng ming 	生命	c=2 d=0.00132016 t=24192
sheng ming 	聲明	c=7 d=0.721351 t=24192
sheng nei 	省內	c=2 d=7.42577e-016 t=24192
sheng ri 	生日	c=3 d=0.00773623 t=24192
sheng shi 	省時	c=1 d=1.20216e-019 t=24192
sheng xia 	剩下	c=1 d=0.000401622 t=24192
sheng xiao 	生效	c=1 d=0.0160027 t=24192
sheng xin 	省心	c=1 d=1.20818e-019 t=24192
sheng xu 	升序	c=4 d=0.000189713 t=24192
sheng yu 	剩餘	c=20 d=4.57039e-006 t=24192
sheng zi 	聖子	c=2 d=0.690734 t=24192
shi 	事	c=4 d=0.711436 t=24192
shi 	使	c=8 d=0.897653 t=24192
shi 	始	c=13 d=0.67032 t=24192
shi 	室	c=4 d=0.946485 t=24192
shi 	市	c=6 d=0.0265162 t=24192
shi 	師	c=5 d=0.265803 t=24192
shi 	式	c=3 d=0.120633 t=24192
shi 	是	c=183 d=3.2577 t=24192
shi 	時	c=115 d=2.96296 t=24192
shi 	試	c=1 d=9.63604e-006 t=24192
shi a 	是啊	c=7 d=1.0373e-005 t=24192
shi an 	是按	c=1 d=0.0273237 t=24192
shi ba 	十八	c=1 d=2.36678e-018 t=24192
shi ba 	是吧	c=5 d=0.82411 t=24192
shi ba 	是把	c=1 d=0.00202943 t=24192
shi bai 	失敗	c=29 d=1.28846 t=24192
shi ban gong bei 	事半功倍	c=1 d=1.61745e-010 t=24192
shi bao cun 	是保存	c=1 d=6.16641e-019 t=24192
shi bie 	識別	c=3 d=0.00659494 t=24192
shi bu neng 	是不能	c=1 d=1.5436e-019 t=24192
shi bu shi 	是不是	c=9 d=0.712672 t=24192
shi bu shi jue de 	是不是覺的	c=1 d=3.36732e-019 t=24192
shi cha 	視察	c=1 d=2.66582e-006 t=24192
shi chang 	市場	c=4 d=0.0422141 t=24192
shi cong 	是從	c=2 d=0.00124328 t=24192
shi dai 	時代	c=4 d=0.0354054 t=24192
shi de 	使得	c=1 d=3.69334e-018 t=24192
shi de 	是的	c=21 d=0.952079 t=24192
shi di 	實地	c=1 d=2.62292e-021 t=24192
shi di 	是滴	c=2 d=3.53695e-009 t=24192
shi dian 	十點	c=1 d=1.82305e-006 t=24192
shi er 	十二	c=2 d=0.0275983 t=24192
shi fan zhen 	石帆鎮	c=1 d=0.822835 t=24192
shi fen miao 	是分秒	c=3 d=0.433853 t=24192
shi fou 	是否	c=81 d=1.69184 t=24192
shi fou gong zuo 	是否工作	c=1 d=0.0119145 t=24192
shi fou yi jing 	是否已經	c=1 d=6.88109e-015 t=24192
shi fou you xiao 	是否有效	c=1 d=1.20383e-006 t=24192
shi fu 	師傅	c=1 d=1.70861e-008 t=24192
shi ge 	是個	c=3 d=0.000576108 t=24192
shi gei 	是給	c=1 d=3.54913e-020 t=24192
shi gen 	是跟	c=1 d=0.0237541 t=24192
shi guang 	時光	c=4 d=0.966593 t=24192
shi guo 	試過	c=0 d=4.57923e-019 t=24192
shi hao yong 	是好用	c=1 d=1.16081e-019 t=24192
shi he 	適合	c=1 d=0.341298 t=24192
shi hou 	時候	c=21 d=1.5686 t=24192
shi huai 	釋懷	c=2 d=1.07279e-016 t=24192
shi huan jing 	是環境	c=1 d=4.99584e-013 t=24192
shi ji 	實際	c=2 d=8.63325e-006 t=24192
shi jian 	事件	c=29 d=1.77282 t=24192
shi jian 	實踐	c=2 d=0.00245409 t=24192
shi jian 	時間	c=50 d=2.49116 t=24192
shi jian chuo 	時間戳	c=1 d=5.70122e-008 t=24192
shi jie 	世界	c=17 d=1.13501 t=24192
shi jin zhi 	十進制	c=2 d=0.0208584 t=24192
shi ke 	時刻	c=1 d=5.79133e-016 t=24192
shi ke yi 	是可以	c=1 d=0.0144076 t=24192
shi li 	實例	c=11 d=0.00657159 t=24192
shi li 	示例	c=1 d=1.50938e-020 t=24192
shi ma 	是嗎	c=6 d=0.000110099 t=24192
shi mei you 	是沒有	c=2 d=5.93591e-012 t=24192
shi ming 	實名	c=1 d=4.52427e-023 t=24192
shi ming zhi 	實名制	c=2 d=4.14276e-016 t=24192
shi nai 	實乃	c=1 d=0.0845849 t=24192
shi ni 	使你	c=2 d=0.265803 t=24192
shi nian 	十年	c=2 d=0.0405589 t=24192
shi pin 	視頻	c=8 d=0.771499 t=24192
shi qi 	使其	c=1 d=2.85464e-017 t=24192
shi qing 	事情	c=2 d=0.737123 t=24192
shi qu 	失去	c=1 d=0.000596161 t=24192
shi qu 	時區	c=29 d=0.650443 t=24192
shi rou 	食肉	c=1 d=4.39131e-025 t=24192
shi shen me 	是什麼	c=5 d=0.704688 t=24192
shi shi 	實時	c=1 d=8.83248e-011 t=24192
shi shi 	試試	c=0 d=0.0213312 t=24192
shi shu 	實屬	c=2 d=0.169172 t=24192
shi shuo 	是說	c=1 d=3.16142e-012 t=24192
shi shuo 	時說	c=1 d=3.14565e-012 t=24192
shi suan 	試算	c=200 d=14.5492 t=24192
shi ti 	實體	c=3 d=0.00133386 t=24192
shi ti lei 	實體類	c=61 d=1.5167 t=24192
shi tu 	視圖	c=12 d=0.581756 t=24192
shi tu 	試圖	c=1 d=0.00594622 t=24192
shi tu jie xi qi 	視圖解析器	c=2 d=0.0176972 t=24192
shi tu lei 	視圖類	c=3 d=0.131994 t=24192
shi wei 	是爲	c=0 d=1.36552e-019 t=24192
shi wei le 	是爲了	c=1 d=1.37236e-018 t=24192
shi wo 	是我	c=4 d=0.0295994 t=24192
shi wo men 	是我們	c=1 d=0.142274 t=24192
shi wu 	事務	c=36 d=3.64941 t=24192
shi wu 	事物	c=1 d=0.0273237 t=24192
shi xi 	實習	c=0 d=2.30835e-019 t=24192
shi xi qi 	實習期	c=1 d=2.31992e-018 t=24192
shi xia 	試下	c=1 d=7.15072e-026 t=24192
shi xian 	實現	c=28 d=2.66682 t=24192
shi xian lei 	實現類	c=1 d=5.80237e-009 t=24192
shi xiao 	失效	c=1 d=0.289384 t=24192
shi xiao fei 	石曉飛	c=10 d=2.44327 t=24192
shi ya 	是呀	c=9 d=1.81884 t=24192
shi yan 	實驗	c=2 d=0.744532 t=24192
shi yan lou 	實驗樓	c=2 d=4.23378e-007 t=24192
shi yang 	式樣	c=1 d=0.207213 t=24192
shi yang shu 	式樣書	c=5 d=1.1296 t=24192
shi yao 	是要	c=3 d=0.170872 t=24192
shi yi 	十一	c=1 d=2.28538e-018 t=24192
shi yi 	是一	c=0 d=0.000259284 t=24192
shi yi 	詩意	c=1 d=0.0108347 t=24192
shi yi 	釋義	c=1 d=0.00136037 t=24192
shi yi dian 	十一點	c=0 d=4.01758e-009 t=24192
shi yi ge 	是一個	c=1 d=0.00260584 t=24192
shi yi hua kai 	詩意花開	c=1 d=0.0124007 t=24192
shi yi yang 	是一樣	c=1 d=0.00588705 t=24192
shi ying 	適應	c=1 d=0.339596 t=24192
shi yong 	使用	c=94 d=2.7569 t=24192
shi yong 	是用	c=1 d=0.00479587 t=24192
shi yong 	適用	c=3 d=3.02516e-017 t=24192
shi yong chang jing 	使用場景	c=1 d=1.96197e-017 t=24192
shi yong qi 	試用期	c=2 d=3.30231e-017 t=24192
shi zai 	實在	c=4 d=0.633653 t=24192
shi zai 	是在	c=2 d=0.324652 t=24192
shi zhan 	實戰	c=3 d=0.638532 t=24192
shi zhe ge 	師這個	c=1 d=9.13124e-020 t=24192
shi zhe yang 	是這樣	c=5 d=0.315612 t=24192
shi zhi 	是指	c=2 d=0.0120946 t=24192
shi zhong 	始終	c=2 d=0.0309049 t=24192
shi zhong 	時鐘	c=1 d=1.45045e-022 t=24192
shi zhong xin 	市中心	c=1 d=3.18766e-021 t=24192
shi zi ji 	時自己	c=1 d=2.46849e-013 t=24192
shou 	受	c=1 d=3.40058e-017 t=24192
shou 	售	c=1 d=5.43628e-007 t=24192
shou 	手	c=2 d=0.524663 t=24192
shou 	收	c=8 d=1.41293 t=24192
shou 	首	c=3 d=1.04093e-016 t=24192
shou bing 	手柄	c=1 d=4.05369e-025 t=24192
shou cang 	收藏	c=1 d=5.61634e-008 t=24192
shou ce 	手冊	c=9 d=7.35003 t=24192
shou chi 	手持	c=2 d=2.3348e-005 t=24192
shou ci 	首次	c=2 d=7.15582e-005 t=24192
shou dan fang 	收單方	c=2 d=0.315058 t=24192
shou dao 	受到	c=1 d=9.89513e-024 t=24192
shou dao 	收到	c=6 d=0.321422 t=24192
shou dao le ma 	收到了嗎	c=1 d=0.0102037 t=24192
shou de 	收的	c=1 d=7.89873e-020 t=24192
shou de dao 	收得到	c=1 d=0.031117 t=24192
shou dong 	手動	c=8 d=0.918975 t=24192
shou du 	首都	c=1 d=5.18983e-020 t=24192
shou duan 	手段	c=1 d=5.54988e-015 t=24192
shou fa 	手法	c=0 d=0.00135686 t=24192
shou fa 	收發	c=3 d=0.707817 t=24192
shou fa dian bao 	手法電報	c=1 d=0.0136366 t=24192
shou fa huo 	收發貨	c=1 d=2.46212e-012 t=24192
shou fu kuan 	首付款	c=1 d=6.86332e-014 t=24192
shou ge 	首個	c=1 d=3.18195e-017 t=24192
shou ge jie dian 	首個節點	c=1 d=3.57493e-017 t=24192
shou hu 	守護	c=1 d=5.79133e-016 t=24192
shou huo 	收貨	c=5 d=0.0546204 t=24192
shou huo fang 	收貨方	c=7 d=0.197411 t=24192
shou huo ren 	收貨人	c=7 d=3.03086 t=24192
shou ji 	手機	c=9 d=0.0800583 t=24192
shou ji 	收集	c=0 d=3.43516e-015 t=24192
shou ji hao 	手機號	c=2 d=0.0241131 t=24192
shou ji ka 	手機卡	c=3 d=0.272532 t=24192
shou ji qi 	收集器	c=1 d=2.10387e-015 t=24192
shou ji shu 	收集術	c=1 d=3.242e-014 t=24192
shou ji yan zheng ma 	手機驗證碼	c=1 d=4.63881e-023 t=24192
shou jia 	售價	c=9 d=0.175909 t=24192
shou jie dian 	首節點	c=3 d=1.24361e-016 t=24192
shou ju 	收據	c=1 d=1.13763e-017 t=24192
shou kuan 	收款	c=10 d=0.981535 t=24192
shou kuan fang 	收款方	c=3 d=2.56954e-005 t=24192
shou le 	受了	c=0 d=0.000444934 t=24192
shou li 	手裏	c=1 d=1.77345e-005 t=24192
shou ni 	收你	c=1 d=0.108067 t=24192
shou qu 	收取	c=5 d=0.455513 t=24192
shou quan 	授權	c=5 d=0.00697053 t=24192
shou shi 	收拾	c=1 d=1.43577e-020 t=24192
shou shu 	手術	c=1 d=0.0739031 t=24192
shou tou 	手頭	c=1 d=0.355226 t=24192
shou wang 	守望	c=2 d=5.56614e-020 t=24192
shou xian 	首先	c=9 d=0.000229218 t=24192
shou xu 	手續	c=1 d=0.0353455 t=24192
shou xu hao 	手續號	c=1 d=0.355226 t=24192
shou ye 	首頁	c=2 d=0.00913348 t=24192
shou yu 	授予	c=1 d=0.00152616 t=24192
shou zhe 	守着	c=1 d=3.39711e-005 t=24192
shou zhong 	手中	c=1 d=0.00494193 t=24192
shou zi mu 	首字母	c=3 d=0.358796 t=24192
shu 	姝	c=1 d=1.68925e-021 t=24192
shu 	屬	c=1 d=0.0237541 t=24192
shu 	數	c=11 d=1.00532 t=24192
shu 	書	c=11 d=0.353291 t=24192
shu 	樹	c=19 d=0.177838 t=24192
shu 	術	c=14 d=3.47471e-006 t=24192
shu ban 	書伴	c=1 d=2.50452e-007 t=24192
shu bao 	書包	c=1 d=2.99376e-018 t=24192
shu biao 	鼠標	c=1 d=2.36107e-019 t=24192
shu chu 	輸出	c=10 d=0.515234 t=24192
shu ju 	數據	c=142 d=2.17833 t=24192
shu ju bao 	數據包	c=1 d=2.43845e-016 t=24192
shu ju biao 	數據表	c=22 d=2.06078 t=24192
shu ju gong si hao 	數據公司號	c=1 d=0.173774 t=24192
shu ju jie gou 	數據結構	c=6 d=0.594738 t=24192
shu ju ke bian xing 	數據可變性	c=1 d=2.57142e-023 t=24192
shu ju ku 	數據庫	c=59 d=2.62755 t=24192
shu ju lei xing 	數據類型	c=3 d=0.00475684 t=24192
shu ju qu 	數據區	c=1 d=2.31952e-016 t=24192
shu ju xian 	數據線	c=1 d=3.86334e-018 t=24192
shu ju yuan 	數據源	c=1 d=3.16852e-009 t=24192
shu li 	梳理	c=1 d=1.20527e-020 t=24192
shu lian 	熟練	c=1 d=0.000375375 t=24192
shu liang 	數量	c=77 d=1.7261 t=24192
shu mei 	樹莓	c=5 d=0.873716 t=24192
shu mei pai 	樹莓派	c=23 d=0.0352896 t=24192
shu mei pian 	書每篇	c=1 d=0.00467746 t=24192
shu ming 	署名	c=0 d=2.97266e-024 t=24192
shu mu 	樹木	c=2 d=0.154896 t=24192
shu qian 	書籤	c=6 d=0.954094 t=24192
shu ru 	輸入	c=25 d=0.914191 t=24192
shu ru fa 	輸入法	c=2 d=0.705581 t=24192
shu ru kuang 	輸入框	c=13 d=0.47826 t=24192
shu shi 	舒適	c=0 d=2.8848e-024 t=24192
shu shu 	叔叔	c=0 d=5.85748e-024 t=24192
shu shu 	書塾	c=0 d=2.95783e-024 t=24192
shu shu 	秫秫	c=0 d=2.95783e-024 t=24192
shu shu shu shu 	秫秫書塾	c=1 d=2.97266e-023 t=24192
shu shu shu shu shu shu shu shu shu shu shu shu shu ming shun shuang niang 	叔叔叔叔叔叔叔叔叔叔叔叔署名順爽娘	c=1 d=2.98756e-023 t=24192
shu tai duo 	數太多	c=1 d=4.50094e-021 t=24192
shu tuo 	書託	c=1 d=0.183599 t=24192
shu wu 	書屋	c=1 d=3.98032e-016 t=24192
shu xing 	屬性	c=16 d=0.954939 t=24192
shu xu guan 	鼠鬚管	c=1 d=0.501576 t=24192
shu xue 	數學	c=5 d=0.436775 t=24192
shu yu 	屬於	c=1 d=0.551563 t=24192
shu zi 	數字	c=26 d=2.68597 t=24192
shu zi wei ba 	數字尾巴	c=2 d=3.80258e-008 t=24192
shu zu 	數組	c=62 d=0.472179 t=24192
shu zu wei ba 	數組尾巴	c=1 d=0.40657 t=24192
shua 	刷	c=8 d=0.00486835 t=24192
shua le ta 	刷了它	c=1 d=1.23322e-025 t=24192
shua ru 	刷入	c=1 d=1.19677e-025 t=24192
shua xin 	刷新	c=33 d=1.0267 t=24192
shua ya 	刷牙	c=1 d=1.66009e-022 t=24192
shuan zhi 	栓值	c=1 d=0.202909 t=24192
shuang 	爽	c=0 d=2.97266e-024 t=24192
shuang chong 	雙重	c=1 d=2.01266e-023 t=24192
shuang ji 	雙擊	c=1 d=0.0020396 t=24192
shuang jian 	雙肩	c=1 d=7.34696e-021 t=24192
shuang pin 	雙拼	c=2 d=0.00108086 t=24192
shuang yu 	雙語	c=1 d=1.4105e-017 t=24192
shuang zhan 	雙棧	c=1 d=0.0710055 t=24192
shui 	水	c=2 d=2.60175e-006 t=24192
shui 	睡	c=1 d=0.618783 t=24192
shui 	稅	c=3 d=0.337902 t=24192
shui 	誰	c=2 d=0.987106 t=24192
shui cai li 	水菜麗	c=1 d=3.67742e-026 t=24192
shui e 	稅額	c=1 d=3.38132e-009 t=24192
shui hou 	稅後	c=1 d=0.203926 t=24192
shui lai li 	水萊麗	c=1 d=3.78942e-026 t=24192
shui le 	睡了	c=1 d=2.27607e-011 t=24192
shui ling 	水靈	c=1 d=3.0291e-009 t=24192
shui lv 	稅率	c=6 d=0.351692 t=24192
shui ping 	水平	c=1 d=0.000145549 t=24192
shui zhao 	睡着	c=1 d=1.82995e-021 t=24192
shui zhi dao 	誰知道	c=1 d=3.70353e-021 t=24192
shui zhong 	稅種	c=1 d=0.341298 t=24192
shun 	順	c=0 d=2.97266e-024 t=24192
shun bian 	順便	c=1 d=0.375311 t=24192
shun feng 	順豐	c=2 d=0.000464351 t=24192
shun xu 	順序	c=6 d=0.184999 t=24192
shuo 	說	c=14 d=0.201538 t=24192
shuo bu ding 	說不定	c=1 d=0.143704 t=24192
shuo de 	說的	c=3 d=7.30474e-006 t=24192
shuo guo 	說過	c=1 d=0.106992 t=24192
shuo le 	說了	c=2 d=0.0735345 t=24192
shuo ming 	說明	c=12 d=0.48205 t=24192
shuo ne 	說呢	c=0 d=0.0313486 t=24192
shuo qi 	說起	c=2 d=0.024234 t=24192
shuo qi lai 	說起來	c=1 d=0.000930303 t=24192
shuo qing chu 	說清楚	c=2 d=1.73247e-018 t=24192
shuo yi xia 	說一下	c=1 d=1.39865e-006 t=24192
si 	司	c=2 d=0.00167052 t=24192
si 	四	c=3 d=0.985112 t=24192
si 	寺	c=0 d=0.00196437 t=24192
si 	思	c=3 d=0.375311 t=24192
si 	斯	c=0 d=0.00128424 t=24192
si 	死	c=1 d=0.000110822 t=24192
si bai 	四百	c=1 d=8.09731e-018 t=24192
si ge 	四個	c=2 d=0.813682 t=24192
si ge ren 	四個人	c=1 d=0.00019258 t=24192
si huo 	死活	c=0 d=4.61646e-026 t=24192
si huo sheng 	死活生	c=1 d=4.6396e-025 t=24192
si ji 	司機	c=1 d=0.136014 t=24192
si kao 	思考	c=4 d=0.226649 t=24192
si le 	死了	c=1 d=2.16087e-006 t=24192
si lu 	思路	c=1 d=0.000129737 t=24192
si mi da 	思密達	c=2 d=0.0175255 t=24192
si qian 	四千	c=1 d=0.000214973 t=24192
si she wu ru 	四捨五入	c=2 d=5.88805e-005 t=24192
si si 	四四	c=1 d=0.000160054 t=24192
si tan 	斯坦	c=1 d=1.18878e-005 t=24192
si tian 	四天	c=1 d=0.0337087 t=24192
si wa 	絲襪	c=6 d=6.19099e-007 t=24192
si wan 	四萬	c=2 d=4.35419e-019 t=24192
si wei 	思維	c=3 d=0.000880518 t=24192
si xiang 	思想	c=26 d=0.273161 t=24192
si you 	私有	c=3 d=9.78334e-008 t=24192
si yu 	思域	c=1 d=2.43298e-019 t=24192
si yuan 	思源	c=1 d=2.0217e-016 t=24192
si yuan hei ti 	思源黑體	c=1 d=7.49283e-017 t=24192
si zhou 	四周	c=1 d=7.6442e-017 t=24192
song 	松	c=2 d=0.373439 t=24192
song 	送	c=1 d=9.60105e-022 t=24192
song du 	誦讀	c=1 d=0.00321477 t=24192
song gang 	松岡	c=5 d=1.86379 t=24192
song jiang qu 	松江區	c=1 d=1.46657e-005 t=24192
song song 	鬆鬆	c=1 d=0.10383 t=24192
song xia 	松下	c=8 d=0.730862 t=24192
sou 	搜	c=2 d=0.882497 t=24192
sou gou 	搜狗	c=3 d=1.2407 t=24192
sou ji 	蒐集	c=1 d=0.612626 t=24192
sou sou 	搜搜	c=3 d=4.75945e-007 t=24192
sou suo 	搜索	c=18 d=1.13722 t=24192
sou suo kuang 	搜索框	c=2 d=0.0204453 t=24192
sou suo lan 	搜索欄	c=2 d=0.126186 t=24192
su 	速	c=1 d=0.0136366 t=24192
su cha 	速查	c=1 d=5.79378e-012 t=24192
su cha ka 	速查卡	c=8 d=4.45373e-011 t=24192
su cheng 	速成	c=1 d=3.76731e-016 t=24192
su du 	速度	c=8 d=2.99444 t=24192
su lian 	蘇聯	c=1 d=0.000555857 t=24192
su she 	宿舍	c=1 d=0.183599 t=24192
su shu 	素數	c=2 d=6.62388e-008 t=24192
su yuan 	溯源	c=1 d=0.0246002 t=24192
su zhou 	蘇州	c=1 d=5.85968e-007 t=24192
suan 	算	c=2 d=0.280832 t=24192
suan chu 	算出	c=2 d=0.489197 t=24192
suan fa 	算法	c=23 d=2.0474 t=24192
suan fa yi zhi xing 	算法一致性	c=1 d=0.687289 t=24192
suan shu 	算數	c=0 d=0.00710055 t=24192
suan shu biao da shi 	算數表達式	c=1 d=0.0713612 t=24192
suan xia lai 	算下來	c=1 d=1.37615e-021 t=24192
sui 	雖	c=1 d=0.0167392 t=24192
sui bian 	隨便	c=1 d=0.0120946 t=24192
sui hua 	碎花	c=1 d=1.12807e-006 t=24192
sui pian 	碎片	c=3 d=0.49238 t=24192
sui ran 	雖然	c=3 d=0.00224287 t=24192
sui shi 	隨時	c=1 d=0.0420036 t=24192
sui xin suo yu 	隨心所欲	c=1 d=0.0043831 t=24192
sui yi 	隨意	c=1 d=2.09266e-011 t=24192
sui zhe 	隨着	c=1 d=0.0411719 t=24192
sun 	孫	c=1 d=0.140156 t=24192
sun hai 	損害	c=1 d=6.33672e-016 t=24192
sun zi jie dian 	孫子節點	c=1 d=2.81071e-011 t=24192
suo 	所	c=7 d=0.494109 t=24192
suo 	索	c=2 d=2.30355e-022 t=24192
suo 	鎖	c=2 d=0.882497 t=24192
suo dai 	所帶	c=0 d=2.66165e-018 t=24192
suo dai lai 	所帶來	c=1 d=2.67499e-017 t=24192
suo dui ying 	所對應	c=1 d=1.12884e-014 t=24192
suo fang 	縮放	c=1 d=1.91946e-024 t=24192
suo jin 	縮進	c=4 d=8.33681e-008 t=24192
suo neng 	所能	c=2 d=0.0542768 t=24192
suo ping 	鎖屏	c=1 d=0.985112 t=24192
suo qi 	所起	c=1 d=0.0241131 t=24192
suo qu 	索取	c=1 d=1.40442e-025 t=24192
suo qu 	鎖區	c=1 d=1.41146e-025 t=24192
suo shi yong 	所使用	c=1 d=1.6141e-015 t=24192
suo shu 	所屬	c=3 d=0.755784 t=24192
suo shu gong si 	所屬公司	c=5 d=0.0740812 t=24192
suo wei 	所謂	c=2 d=6.36307e-006 t=24192
suo xie 	縮寫	c=2 d=5.65304e-011 t=24192
suo xing 	索性	c=1 d=0.00565622 t=24192
suo xu 	所需	c=3 d=0.2312 t=24192
suo xu yao 	所需要	c=1 d=0.418952 t=24192
suo xuan 	所選	c=1 d=0.250668 t=24192
suo xuan ze 	所選則	c=1 d=0.923116 t=24192
suo xue 	所學	c=2 d=0.109154 t=24192
suo yi 	所以	c=27 d=0.379015 t=24192
suo yin 	索引	c=14 d=0.162026 t=24192
suo you 	所有	c=67 d=1.78844 t=24192
suo you xian cheng 	所有線程	c=1 d=1.67997e-015 t=24192
suo zai 	所在	c=1 d=3.01502e-013 t=24192
suo zhi 	所致	c=0 d=4.67095e-017 t=24192
suo zhi xing 	所致性	c=1 d=4.69436e-016 t=24192
ta 	他	c=6 d=0.748158 t=24192
ta 	塔	c=2 d=2.72671e-007 t=24192
ta 	她	c=9 d=0.000448164 t=24192
ta 	它	c=21 d=0.259044 t=24192
ta bu xu yao 	她不需要	c=1 d=2.39098e-020 t=24192
ta de 	它的	c=1 d=0.118245 t=24192
ta ge 	她哥	c=2 d=2.22935e-008 t=24192
ta hai 	它還	c=0 d=3.86005e-009 t=24192
ta hai mei hui lai 	它還沒回來	c=1 d=3.8794e-008 t=24192
ta hui lai 	她回來	c=1 d=2.30638e-008 t=24192
ta jia 	他家	c=1 d=3.38949e-008 t=24192
ta jiu 	他就	c=1 d=2.31314e-013 t=24192
ta le 	踏了	c=1 d=0.000893825 t=24192
ta ma 	他媽	c=1 d=0.075774 t=24192
ta ma de 	他媽的	c=1 d=0.126818 t=24192
ta men 	他們	c=10 d=0.477549 t=24192
ta men 	它們	c=8 d=0.410672 t=24192
ta qu 	她去	c=1 d=1.0057e-008 t=24192
ta ren 	他人	c=1 d=0.509156 t=24192
ta shi 	它是	c=2 d=0.0699482 t=24192
ta shou ji 	他手機	c=1 d=6.14526e-008 t=24192
ta ye 	它也	c=1 d=0.0566989 t=24192
ta you 	它有	c=1 d=0.00197932 t=24192
tai 	台	c=2 d=0.650509 t=24192
tai 	太	c=9 d=1.21917 t=24192
tai 	態	c=3 d=0.822892 t=24192
tai bi 	臺幣	c=1 d=5.26827e-020 t=24192
tai chang 	太長	c=1 d=0.0141931 t=24192
tai da 	太大	c=3 d=4.11929e-008 t=24192
tai deng 	檯燈	c=1 d=0.329559 t=24192
tai duo 	太多	c=0 d=4.47849e-022 t=24192
tai gao 	太高	c=0 d=2.21249e-020 t=24192
tai gao le 	太高了	c=1 d=2.22358e-019 t=24192
tai gui 	太貴	c=1 d=4.27256e-026 t=24192
tai ji 	太極	c=1 d=1.05852e-022 t=24192
tai kong 	太空	c=0 d=5.85152e-021 t=24192
tai kuai 	太快	c=1 d=1.81143e-019 t=24192
tai la rui ya 	太拉瑞亞	c=1 d=1.84357e-020 t=24192
tai ma fan 	太麻煩	c=1 d=7.6455e-019 t=24192
tai shi ji 	臺式機	c=1 d=1.30859e-017 t=24192
tai tan ni ke hao 	泰坦尼克號	c=1 d=2.50188e-024 t=24192
tai tou 	擡頭	c=0 d=0.0763379 t=24192
tai tou xian shi 	擡頭顯示	c=1 d=0.767206 t=24192
tai wan 	臺灣	c=2 d=5.76143e-006 t=24192
tai yang 	太陽	c=1 d=6.53193e-020 t=24192
tai yuan 	太遠	c=1 d=0.0428521 t=24192
tan 	壇	c=1 d=0.000982903 t=24192
tan 	彈	c=1 d=1.17108e-005 t=24192
tan 	探	c=1 d=0.0132336 t=24192
tan 	貪	c=1 d=0.000508015 t=24192
tan chu 	彈出	c=8 d=0.421367 t=24192
